03/2014;4,69 ;2,26 ;3,49 ;94,80 ;101,50 ;93,10 ;106,6 ;97,10 ;149,16 ;97,00 
04/2014;4,70 ;2,22 ;3,48 ;96,30 ;95,30 ;89,70 ;108,2 ;95,70 ;149,74 ;97,80 
05/2014;4,68 ;2,15 ;3,44 ;105,90 ;107,80 ;101,90 ;100,2 ;98,80 ;149,43 ;99,00 
06/2014;4,62 ;2,28 ;3,48 ;99,80 ;90,80 ;83,00 ;99,3 ;93,40 ;149,25 ;96,20 
07/2014;4,67 ;2,28 ;3,50 ;103,50 ;100,90 ;101,20 ;102,7 ;106,30 ;152,08 ;103,90 
08/2014;4,71 ;2,26 ;3,51 ;113,10 ;103,20 ;102,30 ;99,4 ;101,10 ;150,27 ;100,60 
09/2014;4,41 ;2,27 ;3,38 ;106,00 ;95,10 ;106,30 ;104,9 ;98,60 ;148,81 ;100,30 
10/2014;4,50 ;2,33 ;3,47 ;104,40 ;102,90 ;115,50 ;107,2 ;100,40 ;149,32 ;100,00 
11/2014;4,43 ;2,26 ;3,40 ;97,80 ;95,60 ;102,70 ;109,2 ;107,40 ;149,03 ;107,00 
12/2014;4,10 ;2,12 ;3,16 ;101,50 ;98,80 ;98,50 ;100,4 ;111,70 ;148,54 ;103,30 
01/2015;4,27 ;2,28 ;3,33 ;90,60 ;79,00 ;102,10 ;91,5 ;94,60 ;146,18 ;93,80 
02/2015;4,31 ;2,36 ;3,38 ;84,50 ;74,90 ;88,00 ;81,1 ;92,60 ;145,94 ;97,90 
03/2015;4,14 ;2,36 ;3,29 ;97,80 ;89,50 ;103,50 ;104,2 ;97,70 ;147,81 ;97,80 
04/2015;4,26 ;3,32 ;3,82 ;94,70 ;75,80 ;88,80 ;95,7 ;94,30 ;149,58 ;96,50 
05/2015;4,44 ;3,30 ;3,91 ;101,00 ;83,40 ;95,00 ;96,4 ;100,30 ;146,35 ;100,70 
06/2015;4,29 ;3,36 ;3,87 ;94,20 ;73,60 ;87,10 ;100,4 ;90,00 ;146,84 ;92,90 
07/2015;4,40 ;3,26 ;3,88 ;99,30 ;78,80 ;98,60 ;104,3 ;94,70 ;149,01 ;92,50 
08/2015;4,48 ;3,53 ;4,06 ;114,20 ;73,70 ;92,40 ;101,8 ;93,50 ;145,74 ;92,90 
09/2015;4,54 ;3,63 ;4,14 ;104,00 ;70,30 ;93,20 ;94,6 ;92,00 ;142,66 ;93,40 
10/2015;4,75 ;3,47 ;4,19 ;105,30 ;69,30 ;95,80 ;97,3 ;92,70 ;143,80 ;92,10 
11/2015;4,89 ;3,78 ;4,40 ;101,10 ;69,80 ;96,10 ;95,1 ;88,20 ;140,71 ;87,80 
12/2015;5,01 ;3,46 ;4,33 ;100,50 ;73,80 ;96,70 ;98,2 ;97,40 ;142,09 ;90,20 
01/2016;5,03 ;3,73 ;4,46 ;87,80 ;66,50 ;87,70 ;102,2 ;86,80 ;141,96 ;85,90 
02/2016;5,06 ;3,79 ;4,51 ;84,60 ;62,80 ;83,60 ;86,9 ;85,00 ;139,52 ;89,90 
03/2016;5,02 ;3,87 ;4,52 ;93,20 ;71,00 ;83,80 ;95,4 ;89,80 ;139,10 ;90,00 
04/2016;5,23 ;3,85 ;4,64 ;85,80 ;60,30 ;81,70 ;93,7 ;86,00 ;137,43 ;88,10 
05/2016;5,22 ;4,15 ;4,75 ;89,90 ;63,40 ;83,60 ;93,5 ;87,60 ;136,76 ;88,20 
06/2016;4,95 ;4,23 ;4,65 ;86,10 ;61,90 ;79,00 ;95,9 ;85,50 ;136,65 ;88,40 
07/2016;4,72 ;4,49 ;4,62 ;93,00 ;62,00 ;82,10 ;86,0 ;87,20 ;133,44 ;85,10 
08/2016;4,75 ;4,34 ;4,58 ;100,10 ;66,60 ;84,70 ;88,6 ;82,20 ;135,46 ;81,60 
09/2016;4,84 ;4,66 ;4,77 ;91,60 ;60,40 ;74,60 ;89,9 ;81,30 ;136,13 ;82,40 
10/2016;4,84 ;4,95 ;4,89 ;88,40 ;63,10 ;82,20 ;90,2 ;83,40 ;137,24 ;82,80 
11/2016;4,68 ;4,96 ;4,79 ;87,10 ;68,40 ;88,60 ;87,1 ;86,90 ;135,37 ;86,30 
12/2016;4,48 ;4,96 ;4,67 ;96,50 ;71,40 ;97,40 ;90,2 ;89,30 ;134,74 ;82,70 
01/2017;4,53 ;4,28 ;4,43 ;81,30 ;65,50 ;92,80 ;87,2 ;87,30 ;133,19 ;85,50 
02/2017;4,53 ;4,42 ;4,49 ;74,10 ;52,90 ;73,90 ;87,0 ;79,90 ;135,21 ;84,00 
03/2017;4,40 ;4,43 ;4,41 ;85,30 ;65,90 ;91,60 ;93,3 ;83,00 ;137,78 ;83,40 
04/2017;4,60 ;4,68 ;4,63 ;86,50 ;61,50 ;74,10 ;88,6 ;78,90 ;141,21 ;81,70 
05/2017;4,69 ;7,76 ;5,87 ;88,20 ;72,60 ;87,10 ;92,0 ;80,70 ;137,44 ;81,90 
06/2017;4,30 ;4,12 ;4,23 ;82,20 ;65,70 ;82,70 ;87,2 ;78,90 ;134,84 ;81,40 
07/2017;4,45 ;3,97 ;4,26 ;84,20 ;74,60 ;88,10 ;93,2 ;80,00 ;134,60 ;78,60 
08/2017;4,38 ;3,96 ;4,22 ;90,10 ;73,50 ;94,20 ;95,0 ;81,60 ;137,01 ;81,10 
09/2017;4,34 ;3,73 ;4,11 ;86,90 ;69,20 ;87,60 ;93,3 ;80,50 ;137,60 ;81,30 
10/2017;4,38 ;3,88 ;4,20 ;89,80 ;66,40 ;94,40 ;88,4 ;85,60 ;136,20 ;84,80 
11/2017;4,30 ;4,28 ;4,29 ;91,00 ;74,50 ;102,80 ;91,1 ;81,50 ;137,22 ;80,30 
12/2017;3,99 ;3,72 ;3,90 ;98,90 ;87,70 ;95,80 ;90,0 ;86,60 ;137,84 ;80,70 
01/2018;4,23 ;3,73 ;4,06 ;89,10 ;76,00 ;100,30 ;90,4 ;84,40 ;138,33 ;82,10 
02/2018;4,23 ;3,39 ;3,94 ;83,30 ;66,10 ;79,10 ;90,0 ;73,00 ;137,86 ;76,60 
03/2018;4,17 ;3,57 ;3,97 ;94,40 ;66,00 ;90,80 ;88,7 ;77,20 ;139,42 ;78,10 
04/2018;4,16 ;3,37 ;3,89 ;93,30 ;88,60 ;85,50 ;93,8 ;75,70 ;145,71 ;78,80 
05/2018;4,11 ;4,94 ;4,40 ;94,80 ;68,00 ;85,60 ;80,6 ;72,90 ;134,64 ;74,50 
06/2018;3,97 ;2,63 ;3,51 ;97,10 ;76,10 ;81,60 ;93,7 ;78,40 ;138,87 ;80,80 
07/2018;3,98 ;2,60 ;3,51 ;99,40 ;78,70 ;86,10 ;93,9 ;83,40 ;139,70 ;81,90 
08/2018;3,85 ;6,30 ;4,67 ;105,20 ;66,20 ;94,70 ;96,4 ;82,50 ;139,50 ;81,60 
09/2018;3,85 ;2,51 ;3,39 ;94,90 ;58,80 ;85,10 ;92,4 ;80,80 ;138,86 ;81,40 
10/2018;3,70 ;2,35 ;3,24 ;102,20 ;68,90 ;96,80 ;92,1 ;79,90 ;139,56 ;78,90 
11/2018;3,67 ;2,28 ;3,20 ;104,10 ;58,90 ;90,10 ;91,8 ;80,30 ;139,51 ;79,00 
12/2018;3,60 ;2,20 ;3,13 ;111,70 ;59,40 ;82,60 ;90,8 ;83,90 ;138,64 ;78,50 
01/2019;3,71 ;2,11 ;3,18 ;97,60 ;55,80 ;90,90 ;86,6 ;81,80 ;137,92 ;79,20 
02/2019;3,66 ;2,01 ;3,11 ;94,60 ;52,80 ;84,10 ;92,0 ;75,70 ;138,90 ;79,30 
03/2019;3,75 ;2,02 ;3,18 ;97,10 ;48,50 ;81,80 ;83,9 ;77,60 ;138,80 ;79,00 
04/2019;3,66 ;5,94 ;4,41 ;95,20 ;55,80 ;84,70 ;90,1 ;75,80 ;140,95 ;79,10 
05/2019;3,74 ;5,43 ;4,33 ;105,80 ;54,50 ;86,50 ;91,0 ;75,60 ;139,55 ;77,70 
06/2019;3,73 ;5,20 ;4,25 ;90,80 ;52,70 ;73,40 ;87,2 ;73,00 ;138,72 ;75,30 
07/2019;3,88 ;3,30 ;3,68 ;99,50 ;57,60 ;87,30 ;86,4 ;79,30 ;140,28 ;77,70 
08/2019;3,88 ;3,26 ;3,67 ;101,70 ;60,40 ;91,90 ;87,1 ;79,50 ;138,89 ;78,30 
09/2019;3,95 ;3,47 ;3,78 ;98,10 ;67,30 ;90,40 ;91,1 ;76,40 ;139,63 ;76,80 
10/2019;3,92 ;3,50 ;3,78 ;101,60 ;53,70 ;99,00 ;92,0 ;79,00 ;140,29 ;77,90 
11/2019;3,95 ;3,80 ;3,90 ;103,30 ;71,30 ;100,70 ;89,2 ;78,00 ;139,66 ;76,70 
12/2019;3,91 ;3,71 ;3,85 ;107,90 ;69,30 ;93,80 ;86,8 ;80,10 ;139,39 ;75,20 
01/2020;4,16 ;3,98 ;4,10 ;95,30 ;49,30 ;91,00 ;94,3 ;78,50 ;138,85 ;75,80 
02/2020;4,19 ;3,87 ;4,09 ;91,10 ;50,80 ;85,10 ;93,9 ;72,40 ;139,02 ;75,80 
03/2020;4,58 ;4,35 ;4,50 ;104,20 ;39,90 ;78,40 ;88,9 ;68,60 ;135,76 ;70,10 
04/2020;4,76 ;2,55 ;4,00 ;84,80 ;17,20 ;64,40 ;67,4 ;53,10 ;132,08 ;55,40 
05/2020;4,73 ;2,34 ;3,91 ;91,60 ;30,30 ;82,10 ;72,5 ;-;-;- 
Fonte;BCB;BCB;BCB;IBGE;IBGE;IBGE;IBGE;IBGE;BCB-Depec;BCB e IBGE 
01/2004;13.286 ;;;;;;;;;
02/2004;13.484 ;;;;;;;;;
03/2004;13.828 ;;;;;;;;;
04/2004;14.236 ;;;;;;;;;
05/2004;14.744 ;;;;;;;;;
06/2004;15.214 ;;;;;;;;;
07/2004;15.244 ;;;;;;;;;
08/2004;15.316 ;;;;;;;;;
09/2004;15.680 ;;;;;;;;;
10/2004;15.476 ;;;;;;;;;
11/2004;15.655 ;;;;;;;;;
12/2004;16.106 ;;;;;;;;;
01/2005;16.333 ;;;;;;;;;
02/2005;16.503 ;;;;;;;;;
03/2005;16.444 ;;;;;;;;;
04/2005;16.720 ;;;;;;;;;
05/2005;16.942 ;;;;;;;;;
06/2005;16.971 ;;;;;;;;;
07/2005;17.456 ;;;;;;;;;
08/2005;17.995 ;;;;;;;;;
09/2005;18.230 ;;;;;;;;;
10/2005;18.325 ;;;;;;;;;
11/2005;18.606 ;;;;;;;;;
12/2005;19.079 ;;;;;;;;;
01/2006;19.129 ;;;;;;;;;
02/2006;19.434 ;;;;;;;;;
03/2006;20.189 ;;;;;;;;;
04/2006;20.680 ;;;;;;;;;
05/2006;20.999 ;;;;;;;;;
06/2006;21.466 ;;;;;;;;;
07/2006;21.874 ;;;;;;;;;
08/2006;22.454 ;;;;;;;;;
09/2006;22.655 ;;;;;;;;;
10/2006;22.687 ;;;;;;;;;
11/2006;23.276 ;;;;;;;;;
12/2006;23.979 ;;;;;;;;;
01/2007;24.031 ;;;;;;;;;
02/2007;24.341 ;;;;;;;;;
03/2007;25.020 ;;;;;;;;;
04/2007;24.894 ;;;;;;;;;
05/2007;25.341 ;;;;;;;;;
06/2007;25.672 ;;;;;;;;;
07/2007;26.032 ;;;;;;;;;
08/2007;26.738 ;;;;;;;;;
09/2007;27.472 ;;;;;;;;;
10/2007;28.108 ;;;;;;;;;
11/2007;28.793 ;;;;;;;;;
12/2007;30.007 ;;;;;;;;;
01/2008;30.634 ;;;;;;;;;
02/2008;31.093 ;;;;;;;;;
03/2008;31.690 ;;;;;;;;;
04/2008;32.435 ;;;;;;;;;
05/2008;33.332 ;;;;;;;;;
06/2008;34.272 ;;;;;;;;;
07/2008;34.964 ;;;;;;;;;
08/2008;35.472 ;;;;;;;;;
09/2008;36.912 ;;;;;;;;;
10/2008;38.065 ;;;;;;;;;
11/2008;39.410 ;;;;;;;;;
12/2008;40.573 ;;;;;;;;;
01/2009;40.200 ;;;;;;;;;
02/2009;40.600 ;;;;;;;;;
03/2009;41.414 ;;;;;;;;;
04/2009;41.602 ;;;;;;;;;
05/2009;41.615 ;;;;;;;;;
06/2009;42.669 ;;;;;;;;;
07/2009;42.952 ;;;;;;;;;
08/2009;43.689 ;;;;;;;;;
09/2009;44.459 ;;;;;;;;;
10/2009;44.455 ;;;;;;;;;
11/2009;45.400 ;;;;;;;;;
12/2009;46.127 ;;;;;;;;;
01/2010;47.157 ;;;;;;;;;
02/2010;46.538 ;;;;;;;;;
03/2010;47.437 ;;;;;;;;;
04/2010;48.395 ;;;;;;;;;
05/2010;49.760 ;;;;;;;;;
06/2010;50.917 ;;;;;;;;;
07/2010;50.956 ;;;;;;;;;
08/2010;51.808 ;;;;;;;;;
09/2010;52.980 ;;;;;;;;;
10/2010;54.026 ;;;;;;;;;
11/2010;55.415 ;;;;;;;;;
12/2010;56.652 ;;;;;;;;;
01/2011;57.837 ;;;;;;;;;
02/2011;58.990 ;;;;;;;;;
03/2011;59.627 ;;;;;;;;;
04/2011;61.058 ;;;;;;;;;
05/2011;62.516 ;;;;;;;;;
06/2011;63.854 ;;;;;;;;;
07/2011;65.010 ;;;;;;;;;
08/2011;66.714 ;;;;;;;;;
09/2011;68.474 ;;;;;;;;;
10/2011;69.051 ;;;;;;;;;
11/2011;70.007 ;;;;;;;;;
12/2011;73.338 ;;;;;;;;;
01/2012;72.485 ;;;;;;;;;
02/2012;72.449 ;;;;;;;;;
03/2012;73.842 ;;;;;;;;;
04/2012;74.801 ;;;;;;;;;
05/2012;75.957 ;;;;;;;;;
06/2012;77.045 ;;;;;;;;;
07/2012;78.005 ;;;;;;;;;
08/2012;79.153 ;;;;;;;;;
09/2012;79.347 ;;;;;;;;;
10/2012;80.413 ;;;;;;;;;
11/2012;83.018 ;;;;;;;;;
12/2012;85.337 ;;;;;;;;;
01/2013;85.119 ;;;;;;;;;
02/2013;86.213 ;;;;;;;;;
03/2013;87.339 ;;;;;;;;;
04/2013;88.461 ;;;;;;;;;
05/2013;90.855 ;;;;;;;;;
06/2013;92.251 ;;;;;;;;;
07/2013;92.552 ;;;;;;;;;
08/2013;93.861 ;;;;;;;;;
09/2013;95.002 ;;;;;;;;;
10/2013;95.427 ;;;;;;;;;
11/2013;97.726 ;;;;;;;;;
12/2013;101.384 ;;;;;;;;;
01/2014;100.863 ;;;;;;;;;
02/2014;101.232 ;;;;;;;;;
03/2014;101.973 ;;;;;;;;;
04/2014;102.327 ;;;;;;;;;
05/2014;103.867 ;;;;;;;;;
06/2014;104.580 ;;;;;;;;;
07/2014;105.271 ;;;;;;;;;
08/2014;106.825 ;;;;;;;;;
09/2014;106.563 ;;;;;;;;;
10/2014;106.672 ;;;;;;;;;
11/2014;108.396 ;;;;;;;;;
12/2014;111.219 ;;;;;;;;;
01/2015;111.417 ;;;;;;;;;
02/2015;112.270 ;;;;;;;;;
03/2015;113.706 ;;;;;;;;;
04/2015;112.806 ;;;;;;;;;
05/2015;111.794 ;;;;;;;;;
06/2015;110.686 ;;;;;;;;;
07/2015;111.596 ;;;;;;;;;
08/2015;111.982 ;;;;;;;;;
09/2015;111.737 ;;;;;;;;;
10/2015;109.917 ;;;;;;;;;
11/2015;110.840 ;;;;;;;;;
12/2015;112.437 ;;;;;;;;;
01/2016;112.261 ;;;;;;;;;
02/2016;111.364 ;;;;;;;;;
03/2016;110.996 ;;;;;;;;;
04/2016;110.330 ;;;;;;;;;
05/2016;110.921 ;;;;;;;;;
06/2016;109.656 ;;;;;;;;;
07/2016;109.930 ;;;;;;;;;
08/2016;109.942 ;;;;;;;;;
09/2016;108.135 ;;;;;;;;;
10/2016;108.019 ;;;;;;;;;
11/2016;107.570 ;;;;;;;;;
12/2016;107.292 ;;;;;;;;;
01/2017;106.671 ;;;;;;;;;
02/2017;106.643 ;;;;;;;;;
03/2017;106.932 ;;;;;;;;;
04/2017;106.257 ;;;;;;;;;
05/2017;106.154 ;;;;;;;;;
06/2017;107.142 ;;;;;;;;;
07/2017;107.070 ;;;;;;;;;
08/2017;107.124 ;;;;;;;;;
09/2017;105.650 ;;;;;;;;;
10/2017;104.231 ;;;;;;;;;
11/2017;102.319 ;;;;;;;;;
12/2017;103.802 ;;;;;;;;;
01/2018;103.694 ;;;;;;;;;
02/2018;103.824 ;;;;;;;;;
03/2018;104.063 ;;;;;;;;;
04/2018;105.138 ;;;;;;;;;
05/2018;106.991 ;;;;;;;;;
06/2018;106.448 ;;;;;;;;;
07/2018;106.279 ;;;;;;;;;
08/2018;106.908 ;;;;;;;;;
09/2018;108.151 ;;;;;;;;;
10/2018;109.430 ;;;;;;;;;
11/2018;110.925 ;;;;;;;;;
12/2018;111.442 ;;;;;;;;;
01/2019;110.906 ;;;;;;;;;
02/2019;111.883 ;;;;;;;;;
03/2019;112.593 ;;;;;;;;;
04/2019;113.458 ;;;;;;;;;
05/2019;117.848 ;;;;;;;;;
06/2019;119.704 ;;;;;;;;;
07/2019;119.825 ;;;;;;;;;
08/2019;121.383 ;;;;;;;;;
09/2019;122.824 ;;;;;;;;;
10/2019;122.723 ;;;;;;;;;
11/2019;124.198 ;;;;;;;;;
12/2019;125.253 ;;;;;;;;;
01/2020;125.416 ;;;;;;;;;
02/2020;125.536 ;;;;;;;;;
03/2020;127.857 ;;;;;;;;;
04/2020;127.130 ;;;;;;;;;
05/2020;126.646 ;;;;;;;;;
Fonte;BCB ;;;;;;;;;
