03/2015;1,75 ;2,23 ;97,05 ;93,13 ;100,75 ;98,99 ;99,14 ;83,50 ;88,18 ;105,90;99,22 ;108,40 ;95,55 ;99,76 ;99,24 ;93,12 ;84,72 ;93,8 ;150,77 ;99,33;103,04 ;100,62 ;99,14 ;92,12
04/2015;1,01 ;1,03 ;94,53 ;87,22 ;101,22 ;96,63 ;96,80 ;90,60 ;79,36 ;99,07;88,18 ;95,10 ;94,03 ;91,64 ;97,47 ;91,47 ;74,27 ;93,8 ;148,84 ;96,94;101,37 ;94,92 ;90,90 ;95,39
05/2015;0,87 ;0,90 ;96,40 ;87,89 ;97,47 ;93,80 ;93,77 ;115,35 ;87,22 ;99,05;87,20 ;95,87 ;106,23 ;91,12 ;97,83 ;90,13 ;73,42 ;91,4 ;146,20 ;95,57;99,92 ;94,51 ;91,08 ;94,69
06/2015;0,83 ;0,88 ;90,60 ;85,09 ;94,70 ;90,05 ;90,02 ;92,19 ;81,19 ;99,42;78,05 ;90,45 ;92,42 ;92,25 ;96,78 ;88,54 ;73,97 ;90,3 ;145,76 ;95,38;100,81 ;96,35 ;91,13 ;95,47
07/2015;0,85 ;0,98 ;91,47 ;87,63 ;96,48 ;90,99 ;90,71 ;86,61 ;83,83 ;105,29;82,75 ;98,06 ;90,53 ;92,76 ;94,32 ;87,97 ;80,21 ;89,1 ;142,34 ;95,67;100,97 ;96,55 ;90,77 ;92,24
08/2015;0,37 ;0,40 ;91,01 ;85,47 ;97,46 ;91,80 ;91,56 ;83,99 ;79,25 ;103,96;80,80 ;92,77 ;90,21 ;92,45 ;94,07 ;87,64 ;74,71 ;88,7 ;144,02 ;95,71;98,48 ;94,56 ;93,90 ;92,86
09/2015;0,55 ;0,61 ;87,85 ;83,37 ;93,98 ;89,36 ;89,25 ;73,84 ;78,64 ;104,32;76,16 ;83,00 ;82,76 ;88,81 ;93,13 ;85,60 ;74,41 ;88,8 ;143,25 ;95,80;101,81 ;92,57 ;91,50 ;96,78
10/2015;0,69 ;0,68 ;95,80 ;88,66 ;92,54 ;98,97 ;99,01 ;83,37 ;87,72 ;107,36;71,65 ;85,92 ;97,50 ;97,09 ;94,03 ;85,80 ;74,74 ;87,6 ;142,48 ;95,07;100,41 ;95,20 ;89,50 ;89,19
11/2015;1,05 ;1,08 ;91,97 ;85,45 ;86,62 ;90,95 ;90,93 ;84,58 ;94,59 ;105,18;71,10 ;89,04 ;101,21 ;94,67 ;91,81 ;84,88 ;72,28 ;87,5 ;141,40 ;94,13;99,01 ;89,48 ;91,99 ;88,43
12/2015;0,97 ;0,88 ;120,42 ;104,86 ;91,68 ;116,78 ;117,42 ;155,30 ;122,49 ;120,38;127,94 ;95,77 ;157,80 ;89,86 ;92,35 ;84,75 ;85,11 ;85,7 ;140,89 ;93,55;99,36 ;91,08 ;90,73 ;88,37
01/2016;1,16 ;1,10 ;91,02 ;80,63 ;87,40 ;95,60 ;95,97 ;69,66 ;83,49 ;104,20;103,85 ;78,08 ;86,20 ;86,95 ;90,55 ;82,58 ;62,15 ;89,6 ;141,92 ;94,14;99,50 ;91,34 ;89,87 ;90,10
02/2016;0,90 ;1,03 ;85,14 ;76,64 ;84,04 ;90,95 ;91,09 ;62,92 ;72,83 ;97,00;114,52 ;75,74 ;77,06 ;82,23 ;91,62 ;83,64 ;61,78 ;85,3 ;140,87 ;92,99;99,85 ;91,36 ;86,49 ;87,57
03/2016;0,62 ;0,62 ;90,86 ;84,11 ;85,42 ;95,19 ;95,54 ;78,29 ;74,80 ;114,14;83,35 ;77,61 ;89,62 ;87,11 ;88,73 ;82,31 ;72,94 ;87,0 ;140,79 ;92,77;99,62 ;96,54 ;85,59 ;91,09
04/2016;0,85 ;0,85 ;87,01 ;78,59 ;85,66 ;90,44 ;90,76 ;84,13 ;72,19 ;100,11;71,95 ;71,98 ;84,99 ;80,85 ;90,39 ;80,78 ;64,99 ;85,4 ;141,62 ;91,07;101,83 ;87,35 ;82,69 ;92,06
05/2016;0,79 ;0,96 ;88,37 ;79,85 ;87,42 ;86,37 ;86,31 ;103,73 ;80,74 ;101,42;65,41 ;68,62 ;92,10 ;83,29 ;92,89 ;84,05 ;65,59 ;85,7 ;141,75 ;91,25;100,16 ;86,45 ;84,27 ;93,28
06/2016;0,03 ;0,03 ;86,90 ;79,47 ;87,11 ;86,21 ;86,20 ;93,50 ;78,04 ;99,92;64,28 ;73,36 ;88,83 ;85,69 ;91,45 ;82,14 ;66,16 ;87,0 ;141,95 ;91,03;100,12 ;87,71 ;83,29 ;91,71
07/2016;0,34 ;0,35 ;88,27 ;80,75 ;88,39 ;90,54 ;90,73 ;80,95 ;77,99 ;102,27;69,16 ;71,87 ;85,93 ;84,32 ;91,16 ;82,45 ;68,39 ;86,7 ;141,26 ;90,18;98,46 ;86,45 ;82,21 ;92,87
08/2016;0,31 ;0,27 ;86,56 ;80,14 ;88,02 ;88,08 ;87,96 ;78,36 ;75,52 ;104,02;71,68 ;77,65 ;83,38 ;89,05 ;89,92 ;80,09 ;67,58 ;84,9 ;141,00 ;89,78;99,69 ;87,42 ;81,24 ;90,71
09/2016;0,17 ;0,04 ;84,92 ;77,68 ;85,09 ;89,26 ;89,31 ;69,87 ;69,91 ;101,19;63,43 ;73,95 ;80,62 ;83,54 ;89,73 ;80,05 ;65,12 ;84,9 ;141,49 ;89,92;100,12 ;87,59 ;81,57 ;93,21
10/2016;0,12 ;0,10 ;89,45 ;80,91 ;85,90 ;93,40 ;93,45 ;78,62 ;75,57 ;103,03;61,33 ;75,55 ;93,45 ;86,19 ;89,67 ;80,77 ;66,29 ;87,2 ;141,24 ;88,68;96,40 ;88,05 ;78,80 ;91,03
11/2016;0,27 ;0,13 ;91,75 ;84,10 ;85,77 ;90,18 ;90,23 ;81,37 ;95,17 ;103,99;63,18 ;78,79 ;105,90 ;93,20 ;89,44 ;80,56 ;69,65 ;87,0 ;141,57 ;87,37;92,50 ;86,20 ;82,98 ;89,94
12/2016;0,05 ;-0,13 ;117,63 ;100,21 ;92,15 ;113,83 ;113,97 ;150,63 ;116,42 ;115,62;111,57 ;93,84 ;156,90 ;89,12 ;88,81 ;81,15 ;76,79 ;90,7 ;139,20 ;85,14;87,96 ;84,10 ;83,93 ;90,73
01/2017;0,24 ;0,16 ;92,98 ;84,12 ;89,60 ;98,92 ;97,77 ;75,90 ;83,25 ;99,57;94,43 ;69,25 ;91,89 ;88,07 ;94,98 ;86,62 ;63,07 ;90,2 ;143,41 ;91,21;91,57 ;93,45 ;88,32 ;88,24
02/2017;0,34 ;0,41 ;86,08 ;77,29 ;88,19 ;94,18 ;92,61 ;63,38 ;68,57 ;89,82;99,94 ;79,05 ;76,74 ;79,15 ;95,16 ;86,94 ;57,03 ;91,2 ;148,82 ;89,65;92,19 ;88,93 ;85,41 ;90,49
03/2017;0,25 ;0,33 ;96,82 ;90,09 ;101,73 ;100,86 ;98,28 ;83,66 ;80,89 ;110,40;79,10 ;99,85 ;86,56 ;95,91 ;96,08 ;87,39 ;73,04 ;89,3 ;148,96 ;87,90;90,47 ;89,40 ;87,77 ;88,66
04/2017;0,09 ;0,05 ;94,79 ;84,08 ;95,91 ;100,78 ;99,06 ;93,82 ;71,02 ;97,07;59,34 ;92,13 ;91,86 ;79,26 ;97,55 ;89,14 ;61,63 ;87,8 ;146,49 ;89,49;89,92 ;86,26 ;88,32 ;83,88
05/2017;0,46 ;0,55 ;93,77 ;87,09 ;97,62 ;92,06 ;90,02 ;99,03 ;83,78 ;107,59;60,84 ;101,74 ;91,90 ;91,00 ;96,81 ;88,33 ;70,81 ;88,6 ;144,28 ;90,52;90,43 ;91,70 ;89,87 ;85,60
06/2017;-0,21 ;-0,31 ;93,06 ;87,82 ;96,63 ;93,35 ;91,20 ;95,87 ;79,97 ;102,98;58,26 ;96,22 ;92,18 ;90,46 ;98,55 ;91,82 ;74,88 ;89,4 ;144,80 ;91,47;89,82 ;95,53 ;91,96 ;85,38
07/2017;0,17 ;0,14 ;94,43 ;89,44 ;103,70 ;94,07 ;91,45 ;89,05 ;82,96 ;105,29;57,03 ;92,70 ;90,95 ;95,48 ;98,41 ;92,35 ;76,22 ;88,9 ;145,13 ;92,18;89,51 ;91,89 ;90,66 ;86,29
08/2017;0,34 ;0,30 ;95,75 ;92,22 ;97,71 ;98,85 ;96,37 ;84,15 ;82,14 ;107,86;62,26 ;92,16 ;94,80 ;103,19 ;99,40 ;92,40 ;80,48 ;88,6 ;144,51 ;90,14;89,28 ;89,34 ;89,49 ;86,76
09/2017;0,10 ;-0,02 ;95,53 ;90,09 ;94,60 ;101,96 ;99,41 ;81,60 ;77,73 ;104,26;53,36 ;86,92 ;94,15 ;97,81 ;99,41 ;92,36 ;75,18 ;88,8 ;144,47 ;89,60;87,11 ;90,41 ;89,52 ;86,95
10/2017;0,51 ;0,49 ;96,91 ;91,80 ;100,09 ;99,69 ;97,33 ;80,17 ;81,88 ;105,42;58,64 ;93,74 ;106,00 ;101,44 ;98,89 ;91,19 ;76,79 ;89,0 ;143,64 ;88,83;85,86 ;88,20 ;88,87 ;84,03
11/2017;0,21 ;0,22 ;103,30 ;97,60 ;99,36 ;104,80 ;102,76 ;88,06 ;101,80 ;107,11;59,81 ;96,58 ;117,71 ;106,20 ;99,72 ;94,05 ;81,93 ;90,3 ;144,97 ;89,71;86,52 ;92,02 ;88,06 ;87,33
12/2017;0,42 ;0,25 ;128,08 ;113,07 ;101,99 ;129,50 ;127,63 ;153,12 ;120,23 ;121,14;89,84 ;113,42 ;163,82 ;93,93 ;98,10 ;93,73 ;85,69 ;95,1 ;147,52 ;90,79;89,72 ;90,32 ;89,68 ;85,71
01/2018;0,48 ;0,38 ;100,64 ;93,28 ;94,71 ;106,66 ;105,76 ;77,15 ;93,23 ;105,79;89,13 ;81,27 ;107,60 ;96,62 ;101,24 ;94,24 ;76,07 ;91,0 ;145,57 ;89,32;86,13 ;88,12 ;89,14 ;89,58
02/2018;0,09 ;0,04 ;92,99 ;84,91 ;88,98 ;102,96 ;101,66 ;67,74 ;73,89 ;96,73;92,67 ;91,51 ;89,01 ;85,36 ;102,54 ;95,36 ;66,97 ;91,8 ;147,34 ;89,88;85,67 ;87,74 ;90,61 ;96,15
03/2018;0,11 ;0,05 ;108,03 ;99,62 ;99,98 ;118,79 ;117,38 ;85,68 ;84,32 ;115,24;75,18 ;103,90 ;109,58 ;95,56 ;103,40 ;96,27 ;82,45 ;91,2 ;146,39 ;89,12;86,81 ;86,13 ;91,93 ;92,25
04/2018;0,25 ;0,25 ;96,80 ;92,37 ;97,85 ;101,53 ;100,09 ;80,37 ;78,20 ;109,75;58,03 ;104,57 ;96,70 ;96,33 ;104,01 ;97,65 ;81,28 ;93,3 ;148,05 ;90,07;85,69 ;87,40 ;93,18 ;94,60
05/2018;0,60 ;0,73 ;98,04 ;89,87 ;93,22 ;99,55 ;97,93 ;100,93 ;81,27 ;111,04;50,62 ;105,52 ;107,75 ;86,98 ;101,72 ;93,47 ;72,54 ;80,4 ;142,08 ;83,59;86,21 ;85,69 ;76,89 ;90,29
06/2018;1,49 ;1,76 ;97,57 ;92,19 ;91,15 ;97,15 ;95,83 ;102,52 ;86,60 ;105,38;52,46 ;95,72 ;116,97 ;98,30 ;101,41 ;94,19 ;78,12 ;93,3 ;149,47 ;89,60;86,61 ;87,54 ;93,67 ;90,23
07/2018;0,16 ;0,09 ;95,21 ;91,93 ;98,42 ;94,63 ;92,61 ;88,95 ;79,97 ;109,99;57,81 ;98,29 ;105,53 ;98,51 ;100,90 ;94,45 ;82,61 ;95,7 ;150,29 ;89,48;84,88 ;87,66 ;90,91 ;91,67
08/2018;-0,15 ;0,00 ;101,46 ;99,19 ;105,09 ;101,68 ;99,77 ;91,67 ;85,32 ;114,10;55,94 ;104,54 ;114,65 ;110,74 ;104,79 ;99,27 ;90,89 ;97,1 ;151,10 ;90,53;84,75 ;88,64 ;94,24 ;91,59
09/2018;0,57 ;0,45 ;97,91 ;92,91 ;101,59 ;101,63 ;99,89 ;82,23 ;78,87 ;105,25;51,71 ;95,81 ;107,58 ;95,31 ;103,45 ;98,07 ;81,34 ;95,4 ;150,85 ;89,59;85,79 ;86,00 ;91,51 ;87,71
10/2018;0,65 ;0,65 ;102,60 ;100,08 ;104,35 ;105,04 ;103,50 ;86,90 ;83,41 ;112,62;55,61 ;96,47 ;119,15 ;110,13 ;103,26 ;97,50 ;91,67 ;94,8 ;150,20 ;89,98;85,98 ;88,28 ;91,95 ;93,16
11/2018;-0,34 ;-0,44 ;109,24 ;103,79 ;104,19 ;106,19 ;105,10 ;98,10 ;112,77 ;114,31;51,36 ;112,27 ;142,74 ;109,33 ;104,70 ;98,54 ;90,29 ;95,7 ;151,39 ;89,91;85,61 ;87,92 ;92,07 ;95,63
12/2018;0,05 ;-0,06 ;133,10 ;117,80 ;112,12 ;131,69 ;131,08 ;156,69 ;117,89 ;126,92;84,82 ;119,77 ;185,82 ;93,73 ;102,96 ;98,88 ;92,00 ;94,9 ;149,63 ;90,00;85,88 ;86,47 ;91,64 ;92,44
01/2019;0,05 ;0,03 ;105,41 ;97,95 ;101,82 ;110,10 ;109,96 ;78,68 ;95,84 ;110,99;93,98 ;93,58 ;122,59 ;100,84 ;105,60 ;99,27 ;81,54 ;96,4 ;149,78 ;89,50;85,91 ;87,50 ;90,07 ;91,00
02/2019;0,16 ;0,17 ;96,56 ;91,95 ;93,73 ;103,17 ;102,82 ;72,38 ;78,74 ;104,04;89,99 ;113,74 ;102,73 ;95,87 ;104,32 ;98,49 ;81,43 ;95,5 ;149,79 ;87,83;83,68 ;86,27 ;90,64 ;89,43
03/2019;1,01 ;1,10 ;103,85 ;97,02 ;99,34 ;110,49 ;110,14 ;87,78 ;82,20 ;116,40;54,58 ;104,80 ;112,31 ;98,11 ;105,12 ;99,76 ;82,18 ;96,5 ;150,94 ;87,13;84,37 ;85,44 ;88,89 ;91,31
04/2019;0,70 ;0,72 ;100,72 ;97,17 ;95,12 ;106,32 ;105,96 ;85,64 ;78,70 ;110,46;53,99 ;113,49 ;115,55 ;106,63 ;104,63 ;99,81 ;86,85 ;97,4 ;151,63 ;88,66;85,92 ;89,72 ;88,98 ;92,03
05/2019;0,05 ;0,07 ;102,42 ;98,02 ;94,43 ;103,04 ;102,18 ;104,46 ;86,91 ;117,44;51,45 ;126,20 ;120,37 ;105,39 ;104,94 ;100,20 ;86,63 ;97,4 ;152,66 ;87,97;86,72 ;87,88 ;88,09 ;92,91
06/2019;-0,11 ;-0,09 ;98,66 ;93,74 ;93,74 ;100,36 ;99,56 ;96,31 ;79,09 ;112,38;44,87 ;110,65 ;115,78 ;99,23 ;105,22 ;100,79 ;81,68 ;97,2 ;152,93 ;87,60;84,42 ;86,21 ;88,26 ;94,52
07/2019;0,30 ;0,26 ;102,05 ;100,31 ;98,57 ;102,13 ;101,30 ;98,80 ;84,47 ;120,05;52,20 ;117,00 ;119,81 ;113,00 ;106,55 ;101,17 ;92,94 ;96,2 ;152,06 ;88,07;85,33 ;85,42 ;88,87 ;93,81
08/2019;0,07 ;0,17 ;102,98 ;101,91 ;88,21 ;107,89 ;107,01 ;95,22 ;85,09 ;120,32;54,03 ;118,47 ;122,18 ;111,81 ;105,27 ;101,65 ;96,99 ;95,6 ;152,21 ;87,41;84,53 ;86,17 ;88,31 ;93,29
09/2019;0,01 ;0,04 ;99,04 ;96,91 ;85,69 ;104,44 ;103,82 ;86,59 ;81,78 ;115,00;45,51 ;110,40 ;119,34 ;107,38 ;106,48 ;102,33 ;89,86 ;97,5 ;152,01 ;88,02;83,79 ;86,38 ;90,66 ;91,42
10/2019;-0,06 ;-0,16 ;106,58 ;105,82 ;92,82 ;111,31 ;110,55 ;91,17 ;90,10 ;122,59;48,07 ;119,45 ;133,31 ;121,82 ;106,93 ;103,28 ;99,62 ;97,2 ;152,30 ;88,73;83,52 ;85,42 ;92,87 ;92,18
11/2019;0,54 ;0,52 ;114,24 ;110,12 ;90,26 ;115,55 ;114,62 ;103,63 ;113,25 ;124,37;48,35 ;151,65 ;160,14 ;115,69 ;107,40 ;103,72 ;100,38 ;93,6 ;151,61 ;88,17;83,44 ;85,95 ;91,06 ;91,53
12/2019;1,25 ;1,31 ;136,67 ;122,75 ;105,93 ;132,99 ;132,64 ;159,23 ;140,41 ;134,52;82,33 ;159,69 ;200,71 ;100,85 ;107,58 ;102,45 ;99,76 ;94,3 ;149,86 ;87,56;82,89 ;86,26 ;89,92 ;90,43
01/2020;0,11 ;0,12 ;106,08 ;101,07 ;99,16 ;111,07 ;110,92 ;75,89 ;95,44 ;118,73;85,86 ;89,50 ;132,78 ;103,35 ;105,37 ;102,41 ;90,33 ;96,8 ;150,68 ;88,26;82,00 ;86,34 ;91,25 ;90,04
02/2020;0,12 ;0,02 ;101,36 ;94,77 ;93,79 ;110,90 ;110,73 ;70,66 ;78,24 ;111,26;82,07 ;94,73 ;116,86 ;94,05 ;106,03 ;102,86 ;81,62 ;98,5 ;151,62 ;88,77;82,23 ;86,74 ;91,64 ;87,35
03/2020;-0,10 ;0,00 ;99,66 ;86,79 ;88,78 ;121,03 ;120,95 ;53,30 ;61,87 ;127,67;34,18 ;85,03 ;80,04 ;84,13 ;101,89 ;85,21 ;59,54 ;83,7 ;146,09 ;80,10;78,96 ;82,09 ;86,26 ;85,33
04/2020;-0,59 ;-0,62 ;87,54 ;73,98 ;80,40 ;113,96 ;114,06 ;24,25 ;58,53 ;105,08;13,95 ;65,08 ;49,73 ;84,75 ;90,21 ;76,77 ;41,82 ;65,5 ;134,68 ;69,46;77,38 ;69,10 ;68,98 ;84,24
05/2020;-0,50 ;-0,40 ;104,01 ;92,70 ;88,22 ;116,15 ;116,17 ;71,72 ;104,13 ;115,36;30,27 ;78,55 ;98,54 ;103,70 ;106,57 ;96,48 ;64,51 ;75,7 ;140,54 ;71,33;75,41 ;69,99 ;74,21 ;82,66
06/2020;-0,05 ;0,46 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;
Fonte;IBGE;IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB-Depec;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE
