05/2017;0,41 ;93,58 ;87,24 ;74,36 ;95,29 ;108,57 ;59,15 ;86,64 ;83,86 ;87,72;0,30 ;93,53 ;84,3 ;139,24 ;90,20 ;89,47 ;97,63 ;86,23 ;88,67 ;82,58
06/2017;-0,44 ;92,68 ;81,22 ;70,97 ;94,21 ;106,51 ;59,33 ;79,75 ;86,38 ;87,01;-0,29 ;94,60 ;86,8 ;140,84 ;91,23 ;91,37 ;99,04 ;86,35 ;91,13 ;83,14
07/2017;0,17 ;96,71 ;82,52 ;71,00 ;98,52 ;108,10 ;63,86 ;78,81 ;83,54 ;91,99;0,27 ;94,67 ;86,4 ;140,34 ;91,13 ;88,49 ;98,23 ;87,31 ;89,64 ;82,54
08/2017;0,01 ;97,61 ;83,97 ;82,67 ;99,18 ;109,49 ;63,55 ;74,88 ;85,46 ;95,17;0,24 ;93,54 ;85,7 ;140,02 ;90,29 ;84,71 ;98,81 ;86,85 ;89,32 ;81,81
09/2017;-0,06 ;97,57 ;78,32 ;76,36 ;99,02 ;111,13 ;54,02 ;73,82 ;85,78 ;92,19;0,20 ;93,98 ;88,3 ;140,95 ;89,61 ;88,19 ;95,77 ;85,01 ;88,59 ;82,70
10/2017;0,29 ;100,57 ;81,57 ;77,70 ;102,81 ;111,76 ;59,63 ;70,96 ;88,30 ;93,12;0,36 ;93,94 ;87,4 ;140,48 ;89,87 ;87,29 ;97,76 ;85,09 ;88,31 ;80,44
11/2017;0,30 ;101,04 ;105,21 ;77,80 ;103,18 ;112,01 ;70,02 ;82,24 ;109,19 ;95,28;0,36 ;94,05 ;88,0 ;140,53 ;90,54 ;87,99 ;98,69 ;84,75 ;89,86 ;81,35
12/2017;0,32 ;124,93 ;107,35 ;81,26 ;128,49 ;121,66 ;93,97 ;91,07 ;134,82 ;89,17;0,54 ;94,34 ;90,0 ;140,66 ;90,72 ;84,18 ;96,68 ;87,27 ;89,99 ;84,36
01/2018;0,24 ;100,39 ;88,34 ;82,72 ;102,50 ;108,28 ;111,54 ;74,49 ;85,51 ;90,12;0,30 ;93,79 ;87,3 ;139,72 ;90,02 ;83,52 ;97,62 ;85,06 ;89,32 ;82,63
02/2018;0,22 ;95,29 ;71,22 ;72,46 ;97,08 ;101,20 ;86,08 ;70,59 ;69,41 ;79,76;0,39 ;93,52 ;85,8 ;139,46 ;90,17 ;84,89 ;96,06 ;86,37 ;89,85 ;83,41
03/2018;0,23 ;104,85 ;81,98 ;92,45 ;106,32 ;117,37 ;68,55 ;78,97 ;88,61 ;90,75;0,18 ;94,47 ;88,3 ;141,40 ;90,70 ;87,58 ;99,85 ;86,50 ;89,30 ;86,43
04/2018;0,15 ;98,85 ;75,31 ;89,31 ;100,46 ;111,43 ;56,38 ;78,94 ;78,51 ;89,49;0,17 ;96,69 ;89,3 ;143,59 ;91,20 ;88,66 ;98,87 ;86,80 ;90,67 ;86,72
05/2018;0,24 ;102,60 ;77,85 ;77,82 ;104,71 ;114,59 ;52,74 ;81,17 ;85,08 ;85,74;0,22 ;95,58 ;81,0 ;138,88 ;90,11 ;87,84 ;98,28 ;86,94 ;86,46 ;85,68
06/2018;1,58 ;96,72 ;77,48 ;85,41 ;98,12 ;112,08 ;53,25 ;77,74 ;86,62 ;91,46;1,28 ;94,53 ;88,4 ;142,85 ;91,89 ;86,31 ;101,23 ;84,47 ;93,24 ;85,38
07/2018;0,56 ;98,63 ;74,59 ;90,20 ;100,08 ;114,64 ;58,22 ;75,30 ;83,77 ;92,52;0,52 ;94,17 ;88,6 ;142,88 ;90,48 ;89,51 ;99,28 ;85,69 ;90,07 ;82,54
08/2018;0,08 ;105,01 ;79,80 ;100,42 ;106,90 ;118,87 ;55,22 ;84,68 ;89,35 ;100,57;-0,02 ;96,73 ;86,7 ;142,34 ;91,74 ;88,21 ;99,10 ;87,88 ;91,35 ;85,03
09/2018;0,35 ;99,14 ;76,04 ;89,08 ;100,68 ;114,11 ;45,39 ;73,16 ;87,55 ;90,18;0,50 ;94,38 ;84,6 ;141,94 ;91,79 ;90,12 ;100,45 ;85,91 ;90,32 ;84,79
10/2018;0,30 ;102,51 ;77,44 ;98,18 ;104,21 ;119,40 ;49,37 ;78,49 ;93,99 ;99,66;0,38 ;94,17 ;84,3 ;141,17 ;91,41 ;88,48 ;99,46 ;84,40 ;89,19 ;89,00
11/2018;-0,32 ;105,99 ;101,68 ;88,58 ;108,57 ;121,46 ;49,43 ;86,45 ;123,58 ;96,87;-0,20 ;97,06 ;85,0 ;142,49 ;91,41 ;89,72 ;100,46 ;85,10 ;89,44 ;88,85
12/2018;0,03 ;127,43 ;98,97 ;86,05 ;131,26 ;133,00 ;69,69 ;99,36 ;130,65 ;88,40;0,11 ;94,54 ;87,3 ;142,94 ;92,41 ;89,76 ;102,10 ;85,03 ;89,36 ;87,68
01/2019;0,56 ;103,90 ;82,66 ;93,39 ;106,42 ;118,25 ;76,01 ;82,74 ;90,38 ;91,76;0,46 ;95,50 ;85,0 ;143,22 ;92,49 ;91,45 ;102,32 ;85,29 ;88,87 ;90,89
02/2019;0,60 ;97,40 ;70,47 ;85,97 ;99,51 ;111,48 ;65,01 ;90,61 ;76,74 ;87,04;0,47 ;94,95 ;85,3 ;143,46 ;92,18 ;91,72 ;103,90 ;86,09 ;85,85 ;88,93
03/2019;0,66 ;99,42 ;77,10 ;93,37 ;101,56 ;123,15 ;44,09 ;90,38 ;84,88 ;90,59;0,68 ;95,35 ;85,6 ;143,27 ;91,44 ;92,44 ;103,07 ;86,63 ;87,12 ;87,94
04/2019;0,46 ;100,29 ;73,45 ;97,88 ;102,55 ;118,48 ;43,17 ;77,09 ;87,94 ;91,77;0,46 ;95,28 ;85,7 ;143,88 ;91,64 ;92,68 ;103,66 ;86,44 ;86,29 ;89,75
05/2019;0,18 ;100,60 ;82,22 ;104,61 ;102,95 ;126,18 ;45,69 ;83,14 ;84,13 ;96,01;0,11 ;95,38 ;86,1 ;144,36 ;92,98 ;94,26 ;105,41 ;86,90 ;86,46 ;91,55
06/2019;0,00 ;98,83 ;73,30 ;97,48 ;100,64 ;119,43 ;41,50 ;67,35 ;85,93 ;88,34;0,03 ;96,25 ;85,1 ;144,34 ;91,61 ;93,71 ;102,10 ;86,95 ;86,33 ;92,25
07/2019;0,14 ;100,93 ;81,35 ;108,94 ;102,78 ;126,56 ;48,62 ;72,41 ;89,46 ;100,40;0,27 ;97,38 ;84,8 ;143,74 ;92,48 ;92,85 ;105,16 ;86,00 ;86,55 ;93,58
08/2019;0,25 ;107,87 ;77,37 ;100,72 ;110,13 ;127,30 ;45,74 ;77,20 ;93,09 ;98,13;0,18 ;97,45 ;86,5 ;144,67 ;92,38 ;90,37 ;105,85 ;86,06 ;84,14 ;94,64
09/2019;-0,11 ;100,36 ;83,37 ;99,00 ;102,04 ;122,16 ;38,00 ;73,09 ;94,26 ;94,90;-0,10 ;98,25 ;86,2 ;145,22 ;93,90 ;92,70 ;105,30 ;88,51 ;87,50 ;95,73
10/2019;0,13 ;105,20 ;84,90 ;107,68 ;106,84 ;129,24 ;41,98 ;84,27 ;100,03 ;104,92;0,18 ;98,25 ;86,5 ;146,08 ;95,49 ;93,11 ;107,91 ;88,37 ;88,59 ;94,09
11/2019;0,57 ;107,87 ;107,07 ;93,91 ;110,21 ;137,53 ;41,36 ;89,03 ;122,17 ;100,20;0,53 ;98,48 ;85,0 ;145,30 ;94,94 ;91,03 ;107,16 ;88,84 ;87,55 ;95,03
12/2019;1,05 ;122,82 ;121,95 ;96,45 ;126,15 ;147,96 ;74,63 ;92,37 ;150,37 ;90,48;1,01 ;98,17 ;83,8 ;144,63 ;94,73 ;91,76 ;107,44 ;86,13 ;87,86 ;98,86
01/2020;0,17 ;99,67 ;96,96 ;103,44 ;102,03 ;130,82 ;85,93 ;76,96 ;95,27 ;93,48;0,26 ;96,65 ;84,7 ;144,78 ;94,26 ;91,21 ;106,59 ;84,97 ;88,08 ;100,58
02/2020;0,09 ;100,63 ;84,42 ;87,36 ;103,12 ;125,05 ;59,91 ;76,27 ;82,89 ;84,18;0,24 ;97,87 ;84,1 ;144,17 ;94,42 ;90,41 ;105,41 ;83,63 ;88,49 ;101,07
03/2020;0,26 ;112,85 ;73,21 ;72,52 ;116,71 ;142,26 ;29,90 ;65,75 ;73,56 ;85,11;0,15 ;97,28 ;81,2 ;141,59 ;87,49 ;62,91 ;103,56 ;80,42 ;83,65 ;101,07
04/2020;-0,17 ;103,69 ;46,77 ;32,20 ;107,91 ;106,53 ;20,59 ;42,67 ;53,91 ;74,24;-0,23 ;79,65 ;65,4 ;129,02 ;77,59 ;34,80 ;100,04 ;71,20 ;68,84 ;95,48
05/2020;-0,20 ;-;-;-;-;-;-;-;-;-;-0,35 ;-;-;-;-;-;-;-;-;-
Fonte;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB-Depec;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE;BCB e IBGE
