08/1973;-;1,07 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1973;-;1,24 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1973;-;1,12 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1973;-;0,93 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1973;-;0,52 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1974;-;0,94 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1974;-;3,56 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1974;-;4,16 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1974;-;5,12 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1974;-;1,86 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1974;-;1,28 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1974;-;2,22 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1974;-;1,95 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1974;-;1,61 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1974;-;1,68 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1974;-;2,22 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1974;-;2,38 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1975;-;2,78 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1975;-;2,41 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1975;-;1,29 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1975;-;2,22 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1975;-;1,89 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1975;-;2,96 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1975;-;2,02 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1975;-;3,30 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1975;-;1,91 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1975;-;2,06 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1975;-;1,84 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1975;-;1,30 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1976;-;3,15 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1976;-;5,58 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1976;-;2,26 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1976;-;2,65 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1976;-;2,50 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1976;-;1,81 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1976;-;2,04 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1976;-;3,52 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1976;-;2,66 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1976;-;2,32 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1976;-;1,77 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1976;-;2,48 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1977;-;3,62 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1977;-;3,99 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1977;-;4,80 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1977;-;4,43 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1977;-;2,16 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1977;-;2,57 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1977;-;1,93 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1977;-;1,57 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1977;-;1,99 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1977;-;2,26 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1977;-;2,86 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1977;-;2,80 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1978;-;1,75 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1978;-;3,86 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1978;-;2,55 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1978;-;1,86 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1978;-;2,92 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1978;-;5,00 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1978;-;4,22 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1978;-;2,63 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1978;-;2,45 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1978;-;2,70 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1978;-;2,51 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1978;-;1,65 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1979;-;4,13 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1979;-;2,14 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1979;-;5,91 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1979;3,45 ;3,36 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1979;1,76 ;2,09 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1979;3,00 ;4,34 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1979;5,36 ;4,35 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1979;5,79 ;3,40 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1979;6,61 ;6,45 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1979;5,06 ;4,70 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1979;6,10 ;4,72 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1979;4,51 ;7,06 ;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1980;6,56 ;4,48 ;-;6,62 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1980;4,15 ;3,35 ;-;4,62 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1980;5,12 ;4,34 ;-;6,04 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1980;4,85 ;3,93 ;-;5,29 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1980;5,53 ;6,52 ;-;5,70 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1980;5,52 ;5,02 ;-;5,31 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1980;5,51 ;5,24 ;-;5,55 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1980;5,15 ;5,46 ;-;4,95 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1980;4,45 ;6,15 ;-;4,23 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1980;9,65 ;6,78 ;-;9,48 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1980;8,03 ;6,82 ;-;6,67 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1980;6,80 ;4,97 ;-;6,61 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1981;6,21 ;4,92 ;-;6,84 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1981;6,05 ;8,41 ;-;6,40 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1981;5,35 ;5,28 ;-;4,97 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1981;6,54 ;5,40 ;-;6,46 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1981;5,51 ;6,30 ;-;5,56 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1981;5,07 ;4,21 ;-;5,52 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1981;6,20 ;5,09 ;-;6,26 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1981;6,12 ;8,57 ;-;5,50 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1981;5,28 ;4,34 ;-;5,26 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1981;4,62 ;4,65 ;-;5,08 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1981;5,23 ;4,92 ;-;5,27 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1981;5,69 ;4,44 ;-;5,93 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1982;6,71 ;3,94 ;-;6,97 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1982;6,58 ;5,90 ;-;6,64 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1982;5,24 ;5,81 ;-;5,71 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1982;5,65 ;5,34 ;-;5,89 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1982;6,66 ;6,02 ;-;6,66 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1982;7,14 ;8,37 ;-;7,10 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1982;6,39 ;6,71 ;-;6,36 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1982;5,57 ;6,30 ;-;5,97 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1982;4,30 ;3,62 ;-;5,08 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1982;3,91 ;3,65 ;-;4,44 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1982;5,26 ;5,37 ;-;5,29 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1982;8,19 ;7,56 ;-;7,81 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1983;9,14 ;7,19 ;-;8,64 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1983;8,04 ;8,09 ;-;7,86 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1983;7,22 ;9,88 ;-;7,34 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1983;6,57 ;6,40 ;-;6,58 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1983;6,71 ;4,97 ;-;6,48 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1983;10,83 ;11,77 ;-;9,88 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1983;11,43 ;12,56 ;-;10,08 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1983;9,85 ;7,33 ;-;9,11 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1983;11,27 ;11,43 ;-;10,30 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1983;10,10 ;9,58 ;-;8,87 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1983;7,37 ;4,41 ;-;7,38 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1983;8,34 ;7,89 ;-;8,68 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1984;9,39 ;8,98 ;-;9,67 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1984;9,74 ;10,16 ;-;9,50 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1984;9,83 ;8,91 ;-;8,94 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1984;9,52 ;7,93 ;-;9,54 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1984;8,71 ;6,69 ;-;9,05 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1984;9,96 ;11,69 ;-;10,08 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1984;9,11 ;7,92 ;-;9,72 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1984;8,57 ;8,06 ;-;9,35 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1984;11,10 ;9,20 ;-;11,75 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1984;10,49 ;9,48 ;-;10,44 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1984;10,33 ;9,60 ;-;10,53 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1984;11,62 ;8,41 ;-;11,98 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1985;11,84 ;11,18 ;-;11,76 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1985;10,95 ;9,69 ;-;10,87 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1985;9,94 ;10,79 ;-;10,16 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1985;8,58 ;8,33 ;-;8,20 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1985;7,20 ;8,91 ;-;7,20 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1985;8,33 ;8,16 ;-;8,49 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1985;10,08 ;11,40 ;-;10,31 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1985;11,61 ;11,71 ;-;12,05 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1985;10,09 ;7,62 ;-;11,12 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1985;10,25 ;12,09 ;-;10,62 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1985;14,18 ;12,76 ;-;13,97 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1985;15,75 ;12,46 ;-;15,07 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1986;15,01 ;14,05 ;-;14,37 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1986;12,46 ;10,86 ;-;12,72 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1986;3,18 ;1,83 ;-;4,77 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1986;0,43 ;2,31 ;-;0,78 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1986;1,08 ;1,92 ;-;1,40 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1986;0,97 ;0,96 ;-;1,27 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1986;0,91 ;1,07 ;-;1,71 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1986;1,43 ;1,88 ;-;3,55 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1986;1,19 ;1,43 ;-;1,72 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1986;1,43 ;3,08 ;-;1,90 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1986;3,29 ;4,43 ;-;5,45 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1986;7,27 ;10,30 ;-;11,65 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1987;16,82 ;13,75 ;-;13,21 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1987;13,94 ;11,28 ;-;12,64 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1987;14,40 ;11,97 ;-;16,37 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1987;20,96 ;16,55 ;-;19,10 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1987;23,14 ;26,49 ;-;21,45 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1987;21,30 ;26,76 ;-;19,71 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1987;9,93 ;9,24 ;-;9,21 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1987;5,09 ;4,45 ;-;4,87 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1987;7,15 ;6,73 ;-;7,78 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1987;10,88 ;10,17 ;-;11,22 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1987;14,93 ;13,40 ;-;15,08 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1987;13,97 ;15,92 ;-;14,15 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1988;18,97 ;14,70 ;-;18,89 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1988;15,81 ;13,38 ;-;15,70 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1988;18,09 ;18,65 ;-;17,60 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1988;18,33 ;21,17 ;-;19,29 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1988;18,24 ;16,25 ;-;17,42 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1988;22,28 ;21,70 ;-;22,00 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1988;23,02 ;22,65 ;-;21,91 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1988;20,63 ;19,67 ;-;21,59 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1988;26,93 ;23,60 ;-;27,45 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1988;26,69 ;28,48 ;-;25,62 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/1988;28,15 ;25,77 ;-;27,94 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/1988;28,43 ;27,89 ;-;28,70 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/1989;35,48 ;31,11 ;-;37,49 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/1989;16,35 ;14,01 ;-;16,78 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/1989;5,90 ;6,46 ;-;6,82 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/1989;8,06 ;10,02 ;-;8,33 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/1989;16,67 ;16,59 ;-;17,92 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/1989;29,40 ;25,29 ;-;28,65 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/1989;27,40 ;28,06 ;-;27,74 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/1989;33,18 ;30,95 ;-;33,71 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/1989;36,35 ;35,83 ;-;37,56 ;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
